brightavg:
145.000,132.000,146.143,152.429,159.000,154.000,178.429,168.857,176.857,162.000,148.143,172.429,161.857,162.571,141.143,183.429,179.143,197.714,182.857,183.857,134.714,138.000,150.429,153.143,154.571,173.286,173.429,182.143,182.000,176.429,172.714,155.857,164.143,162.143,166.286,203.286,213.857,198.571,215.571,212.857,
224.000,242.571,236.714,249.429,247.286,246.000,252.000,234.000,237.286,246.000,250.429,250.000,253.000,254.000,252.000,250.000,253.000,250.000,252.000,254.000,237.000,228.857,219.429,216.571,235.714,228.143,227.714,234.571,238.000,237.714,253.000,254.000,254.571,255.000,254.000,252.000,252.000,253.000,250.000,250.000,
180.429,177.857,181.714,186.571,183.429,231.429,243.000,252.000,236.000,229.429,245.714,254.000,250.571,245.000,251.714,251.000,253.000,254.000,254.000,254.000,250.000,254.000,253.000,250.000,255.000,185.571,179.571,178.143,183.000,179.714,248.000,251.714,254.000,254.000,254.000,251.000,252.143,254.000,254.000,254.000,
244.857,234.000,228.571,237.000,233.000,152.143,169.714,183.143,177.571,170.714,224.429,213.143,211.000,204.000,212.000,237.286,252.000,250.000,248.714,236.571,235.714,240.000,248.571,249.857,252.000,225.000,237.000,200.714,221.714,244.000,229.571,234.286,239.571,249.143,240.429,246.000,251.000,254.000,254.571,254.000,
128.857,140.000,143.143,140.286,144.286,110.714,139.571,118.143,119.286,119.857,104.571,099.000,099.857,091.000,104.857,125.429,155.571,148.286,105.429,156.286,097.000,106.857,116.000,130.000,127.429,132.000,138.857,115.286,112.429,135.143,103.429,118.000,108.857,112.857,109.429,114.714,132.571,136.857,139.286,142.714,
020.286,098.143,084.143,093.714,093.143,020.714,097.000,133.571,144.429,135.143,018.857,095.286,085.429,116.286,081.286,018.571,101.000,147.143,151.143,142.286,017.857,085.286,066.143,119.714,087.571,019.000,089.143,149.429,140.714,137.143,016.857,080.143,072.000,103.000,074.000,023.000,078.000,079.000,087.429,089.714,
047.857,173.000,163.857,147.000,143.571,064.143,178.143,187.857,163.714,158.000,059.286,170.857,185.571,178.857,141.714,061.143,166.000,192.143,220.714,186.286,057.429,170.143,228.286,223.000,193.857,058.143,164.857,190.429,182.000,201.286,060.286,168.714,182.714,189.429,181.571,044.571,173.143,160.714,163.714,157.000,
064.857,129.857,152.857,139.000,129.000,063.714,130.000,159.286,161.000,122.857,063.000,154.714,198.000,137.000,161.143,062.571,139.143,131.857,170.000,150.714,064.143,150.857,190.143,152.143,189.286,063.000,121.000,131.000,110.857,097.714,063.857,136.000,157.714,180.571,178.286,055.714,142.571,165.714,177.286,166.286,
046.571,074.000,086.000,081.143,083.286,039.143,075.000,106.143,083.571,042.000,038.714,075.286,121.571,109.857,087.857,039.143,089.571,151.143,112.143,112.143,039.000,076.000,105.286,087.000,083.000,038.000,068.143,072.000,077.143,072.286,039.000,069.714,072.000,076.286,069.000,044.143,075.571,108.857,093.000,099.000,
017.000,035.000,046.857,047.857,043.143,017.000,061.000,060.571,041.714,034.000,018.000,058.000,048.857,042.857,022.000,017.000,059.571,058.857,037.857,036.000,017.000,063.571,059.000,039.000,036.857,016.000,059.571,053.143,034.143,031.571,017.000,058.000,048.143,028.000,024.000,025.000,058.000,058.143,055.000,054.000,
059.429,026.857,005.000,008.000,014.000,037.143,021.000,025.000,022.429,049.429,055.143,045.000,040.000,027.000,030.000,054.000,050.000,047.000,038.000,026.714,063.143,028.857,005.000,008.000,018.000,028.857,021.714,065.286,067.571,027.000,020.714,019.571,021.571,025.000,029.000,058.000,053.857,048.000,040.000,029.000,
101.286,080.286,030.857,010.286,012.000,122.429,119.143,043.286,018.000,030.000,054.000,081.571,085.857,085.000,070.000,056.429,043.000,042.000,041.000,030.000,108.714,083.429,019.571,019.286,027.714,107.000,096.000,071.000,077.000,080.000,067.571,083.714,092.000,086.000,070.000,061.000,045.000,045.000,042.000,030.000,
082.143,076.857,076.714,009.000,013.000,083.571,059.714,055.714,020.000,015.000,069.000,057.000,064.571,076.000,077.000,100.286,064.000,061.571,040.000,045.286,133.000,075.143,072.714,025.000,034.000,070.857,059.000,051.571,030.000,027.000,169.857,054.000,072.000,077.000,077.000,143.000,079.571,054.429,011.000,009.000,
042.000,055.714,023.429,005.000,009.000,036.143,014.000,015.000,026.000,029.000,042.000,040.000,048.000,055.000,055.000,077.143,064.000,023.000,052.714,069.000,055.000,054.857,015.000,007.000,012.000,035.143,015.000,016.000,027.000,031.000,040.000,039.000,036.000,041.429,045.000,097.143,058.857,024.286,024.000,027.000,
032.000,018.857,004.000,006.000,011.000,021.000,015.000,010.000,009.000,018.000,028.429,017.000,025.143,022.143,012.000,016.143,020.000,060.286,063.000,026.429,035.857,018.286,004.000,006.000,011.000,023.000,015.000,010.000,009.000,018.429,028.429,023.857,011.286,007.143,015.571,028.857,021.143,053.000,045.000,018.571,
012.286,013.857,014.000,021.000,028.000,012.000,013.000,013.000,020.000,024.571,011.286,012.714,013.000,020.000,025.000,012.000,013.000,014.000,020.714,025.000,012.000,013.000,014.000,020.714,025.000,011.857,012.857,013.000,020.000,024.000,011.000,012.000,012.000,019.000,024.000,013.000,014.000,015.000,022.286,030.000,
013.286,015.000,015.000,036.286,028.000,013.000,014.000,014.000,035.000,024.286,012.857,014.000,014.000,035.429,026.000,013.143,014.714,014.857,036.000,026.000,013.571,015.000,014.143,036.000,026.000,013.000,014.000,013.571,035.000,024.000,012.000,013.000,013.000,035.000,024.000,014.000,015.286,015.429,037.286,029.857,
010.000,011.000,014.000,021.000,025.857,009.000,010.143,013.000,019.571,023.000,009.000,010.000,013.000,020.000,024.571,009.714,011.000,014.000,021.000,025.714,010.000,011.000,014.000,021.000,025.000,009.000,010.000,013.000,020.000,023.000,008.000,009.143,012.000,019.000,022.000,010.000,011.571,015.000,022.000,027.000,
009.143,011.000,014.000,019.000,023.000,009.000,010.000,013.000,018.000,021.000,008.857,010.000,013.143,019.000,022.000,009.286,011.000,014.000,020.000,024.000,009.857,011.000,014.000,019.571,023.000,009.000,010.000,013.000,019.000,022.000,008.000,009.143,013.000,018.000,021.000,010.000,011.857,015.000,020.000,024.000,
010.000,011.000,013.000,018.000,021.000,009.143,010.000,012.000,017.000,019.000,009.000,010.000,012.000,018.000,020.000,010.000,011.000,013.714,019.000,022.000,010.000,011.000,013.000,018.286,021.000,009.000,010.000,013.000,018.000,021.000,008.143,009.429,012.000,017.000,020.000,010.143,011.143,014.000,019.000,021.000,
laplaceavg:
008.143,009.000,007.286,008.000,005.286,011.000,009.000,008.000,008.000,006.000,010.000,008.000,008.571,008.000,005.000,010.000,009.000,009.000,008.000,005.000,010.000,009.000,008.000,008.000,005.000,009.000,009.000,007.429,007.000,004.000,010.000,008.000,007.000,007.000,005.000,009.000,009.000,007.000,007.000,005.000,
006.000,008.000,006.000,002.000,000.000,007.857,005.000,006.429,002.000,000.000,007.000,009.000,006.714,002.000,000.000,007.000,009.000,006.000,001.000,000.000,007.857,009.000,006.000,002.000,000.000,008.000,009.000,006.000,002.000,000.000,007.000,009.000,006.143,002.000,000.000,007.286,009.000,007.000,002.000,000.000,
010.000,006.143,000.000,000.000,000.000,008.143,007.000,001.000,000.000,001.000,008.000,008.000,000.000,000.000,001.000,009.000,008.000,001.000,000.000,000.000,008.000,008.000,001.000,000.000,000.000,008.000,007.571,001.000,000.000,000.000,008.429,008.000,002.000,000.000,000.000,009.000,007.857,001.000,000.000,000.000,
005.000,009.286,008.000,004.000,000.000,008.000,007.571,007.857,004.000,000.000,008.000,010.000,008.000,004.000,000.000,007.000,009.000,008.000,004.000,000.000,007.143,008.286,008.000,004.000,000.000,007.143,007.286,008.000,004.000,000.000,008.000,008.000,008.000,004.000,000.000,007.000,007.000,008.000,004.000,000.000,
006.714,008.000,007.000,009.000,007.714,007.571,009.429,006.000,009.000,008.000,008.000,007.000,006.000,009.000,008.000,008.000,007.000,006.000,009.000,007.000,008.000,006.143,006.000,009.000,007.000,008.000,007.000,007.000,008.000,008.000,008.000,007.571,007.000,008.000,007.000,008.000,007.000,006.429,009.000,008.000,
005.000,008.143,008.000,011.000,009.286,006.429,009.000,008.000,011.143,007.571,006.000,009.429,008.000,011.000,007.000,005.000,008.714,008.000,011.143,010.000,005.000,008.857,008.000,011.714,010.000,006.000,009.000,008.000,012.000,009.286,005.000,008.000,008.000,012.000,009.000,005.000,008.000,008.000,011.000,006.000,
008.000,009.000,011.000,005.143,005.000,008.714,009.000,010.857,004.714,002.000,007.000,009.000,011.000,004.000,002.000,008.000,009.000,009.000,004.000,001.000,008.000,009.000,010.000,003.857,006.000,007.143,009.857,012.000,003.000,002.714,008.000,009.000,010.000,003.000,000.000,008.000,009.000,012.000,004.000,001.000,
008.000,008.000,011.857,010.000,007.000,008.000,008.000,012.571,009.000,004.000,008.000,006.286,010.000,008.000,001.000,008.000,006.000,011.000,008.000,001.000,008.000,007.000,008.000,007.714,000.714,009.000,007.000,009.000,008.000,011.000,009.000,008.286,011.000,008.000,002.429,008.000,008.000,008.000,008.000,002.000,
008.286,008.143,010.429,009.000,008.000,008.000,009.000,011.571,008.286,007.000,008.143,009.000,011.571,008.000,006.000,008.000,008.714,010.000,007.000,001.000,008.000,009.000,010.714,006.000,004.000,008.000,009.143,011.000,008.000,003.000,008.000,009.429,011.000,006.000,004.571,008.286,009.000,012.000,008.000,003.000,
008.000,008.000,009.000,014.000,009.714,008.000,008.000,008.000,013.000,010.000,008.000,008.000,008.000,013.000,011.000,008.000,008.000,008.714,012.714,009.000,008.000,008.000,008.571,013.000,010.000,008.000,008.000,008.000,012.286,008.000,008.000,008.000,008.000,011.571,007.000,008.000,008.000,008.000,013.000,008.000,
008.000,009.000,009.143,009.286,008.857,008.000,006.000,007.143,007.857,008.000,007.000,006.429,009.000,005.000,007.000,006.000,011.000,007.143,009.000,007.000,010.000,011.143,011.000,011.000,010.143,008.000,007.143,007.000,006.000,006.000,007.857,006.714,006.143,005.000,006.000,006.571,005.000,009.000,005.000,006.000,
007.000,003.143,004.143,002.143,003.000,003.857,001.000,006.000,006.000,002.000,002.000,002.000,001.000,000.000,001.000,001.000,000.857,002.000,002.000,000.000,004.000,005.857,008.000,007.000,003.000,004.857,005.143,002.000,002.000,001.286,001.000,000.000,000.000,000.000,000.000,001.000,002.000,000.000,002.000,002.000,
007.000,008.000,007.429,007.000,007.000,006.000,004.000,001.000,004.143,004.000,004.000,000.000,002.000,003.143,001.000,002.000,001.000,000.000,000.000,000.000,000.143,000.000,001.000,002.000,000.000,008.000,008.286,009.000,008.000,009.000,003.000,002.000,000.000,000.000,000.000,002.286,002.000,000.000,000.000,000.429,
006.000,007.000,006.000,004.000,004.000,008.000,008.857,007.000,006.429,006.429,008.000,008.429,006.714,008.000,008.000,007.000,002.000,002.000,001.000,004.000,007.000,005.000,002.000,002.000,001.000,006.000,005.000,008.000,007.000,004.000,006.714,006.000,004.143,003.143,005.000,005.000,002.286,000.000,000.000,000.000,
012.143,009.286,008.000,008.000,009.000,010.000,008.000,010.000,009.143,009.000,010.000,009.000,009.000,009.143,008.857,009.000,008.286,009.000,009.000,009.000,010.000,009.000,009.000,009.000,008.000,007.000,007.857,008.000,008.000,008.000,007.000,007.000,009.000,007.286,007.000,010.571,009.000,008.000,008.000,008.000,
008.000,012.000,012.000,013.000,013.000,009.000,010.714,008.000,009.000,008.857,009.000,011.286,010.143,012.000,010.714,009.000,010.000,009.286,010.000,008.000,009.000,011.000,010.000,010.000,011.000,009.000,010.000,004.429,009.000,006.714,008.286,010.857,009.000,010.000,009.000,008.000,011.000,011.000,011.000,011.286,
009.000,016.143,013.000,012.571,013.000,009.000,012.000,010.000,009.857,008.857,009.000,013.000,011.429,014.000,013.000,009.000,014.143,014.000,011.000,015.000,009.000,014.286,011.000,009.000,014.286,009.000,015.000,011.714,015.000,011.143,009.000,015.143,013.714,014.000,014.857,009.000,016.000,017.000,016.714,016.143,
008.000,013.000,012.000,012.000,012.000,008.286,014.286,015.571,013.429,015.000,009.000,014.000,015.000,013.857,015.000,008.000,015.857,014.000,014.000,017.286,008.143,014.143,012.000,014.857,011.000,008.571,014.000,012.000,011.000,010.714,008.000,015.429,019.000,019.000,018.000,008.000,016.714,018.857,020.714,020.000,
009.000,010.000,010.000,010.000,010.000,009.000,010.000,012.000,012.857,009.000,009.000,010.571,010.143,011.000,012.000,008.571,011.000,011.000,012.714,011.000,008.857,010.857,011.000,010.000,010.000,009.000,010.000,011.286,011.714,011.714,009.000,011.000,010.000,011.000,011.000,009.000,010.000,011.000,011.000,012.000,
008.143,009.000,009.000,010.000,009.000,010.000,009.000,009.000,009.000,009.000,009.857,009.000,008.143,010.000,009.000,009.857,008.857,009.000,009.000,008.000,010.000,009.000,009.000,009.000,008.857,010.000,009.143,009.000,009.000,008.714,009.857,009.714,009.000,009.000,009.000,008.429,009.000,009.000,009.429,010.000,
009.000,008.286,009.000,006.000,009.000,007.571,009.000,007.429,008.000,008.000,009.000,008.000,008.000,008.286,008.000,008.000,007.000,008.000,008.000,009.000,009.857,009.000,009.571,006.000,008.000,008.000,010.000,008.000,008.000,007.000,009.429,009.857,009.143,007.571,008.000,010.000,007.857,008.000,008.000,008.000,
010.000,008.571,006.000,007.000,008.000,008.571,009.000,008.000,008.143,008.000,009.000,010.000,009.000,008.000,008.000,009.000,007.000,008.000,008.000,006.714,010.000,008.571,008.000,007.857,007.000,009.286,009.000,008.000,008.000,008.000,009.000,009.000,010.000,007.143,008.000,009.143,007.000,007.143,009.000,007.000,
009.714,008.429,007.286,005.857,008.000,011.000,009.000,008.000,008.000,006.000,010.000,008.857,008.000,008.000,008.000,012.000,009.000,009.000,008.143,007.000,011.857,009.000,008.000,008.000,008.000,009.000,008.000,008.000,008.000,006.000,012.000,009.000,009.000,008.000,008.000,016.000,010.000,008.000,005.000,007.000,
008.429,009.000,010.857,009.286,007.000,009.000,008.857,005.857,007.000,007.000,009.000,008.000,008.000,007.857,007.286,009.000,008.000,008.000,008.000,008.000,009.000,009.000,011.000,009.000,007.000,009.000,010.000,006.000,008.000,006.714,009.000,008.000,008.000,008.000,008.000,009.143,008.000,008.000,008.000,006.857,
008.000,010.000,011.000,009.000,006.714,007.000,009.000,005.000,004.000,008.000,007.000,007.143,007.857,008.429,010.571,007.000,007.000,007.429,008.000,008.143,007.714,010.000,012.000,008.000,007.000,007.571,009.000,004.000,004.000,008.000,008.000,008.000,007.571,006.571,008.000,006.286,006.000,008.000,008.000,007.000,
008.857,010.000,005.286,008.429,007.286,007.286,009.286,009.000,011.000,007.000,006.000,008.571,009.286,011.000,007.000,008.143,009.714,007.000,010.143,007.000,008.714,010.000,007.000,010.571,007.000,006.857,008.714,010.000,011.714,007.429,004.714,006.857,011.000,011.000,008.000,010.000,010.000,004.000,006.000,009.000,
008.571,010.286,004.000,007.857,007.857,007.286,010.143,007.429,010.000,008.000,006.571,009.857,007.429,009.571,008.000,008.143,010.286,004.857,008.143,008.000,008.714,010.857,005.000,009.000,008.000,006.857,009.857,008.000,010.000,007.000,005.000,008.143,010.000,010.000,008.000,009.571,010.000,003.000,006.000,008.000,
007.571,011.143,006.000,011.000,007.000,006.000,009.286,009.143,010.000,007.286,004.714,009.000,009.000,011.000,007.000,007.714,011.714,006.000,011.000,007.000,008.143,011.714,006.286,012.000,007.000,005.143,008.857,009.714,010.571,007.000,003.143,006.571,011.000,008.714,008.000,009.286,012.000,004.000,010.000,007.000,
007.143,012.000,005.000,012.000,007.857,005.571,010.000,008.000,010.000,009.000,004.143,009.143,007.571,011.000,008.000,007.429,012.000,004.286,012.000,007.000,008.000,012.000,005.000,012.429,007.000,005.143,009.857,008.000,011.429,008.000,003.143,007.143,010.000,008.857,009.000,009.286,012.143,003.000,012.000,007.000,
008.143,012.143,009.000,009.000,010.000,006.286,010.143,011.000,007.000,011.857,004.857,009.143,011.000,008.000,011.000,008.286,012.286,007.143,011.143,007.000,009.000,012.143,008.286,011.000,009.000,006.143,010.143,010.857,009.143,009.857,003.571,007.429,012.000,006.857,011.000,010.286,013.000,006.714,011.000,009.000,
brightsd:
000.000,000.000,000.350,000.728,000.452,000.350,000.000,000.000,000.639,000.452,000.000,000.000,000.000,000.452,000.639,000.000,000.000,000.000,000.452,000.495,000.350,000.350,000.000,000.000,000.495,000.000,000.000,000.495,000.452,000.495,000.000,000.000,000.000,000.535,000.452,000.350,000.000,000.350,000.700,000.452,
000.000,000.000,000.000,000.452,000.000,000.350,000.000,000.700,000.452,000.000,000.000,000.000,000.700,000.639,000.000,000.000,000.000,000.495,000.452,000.000,000.000,000.000,000.495,000.000,000.000,000.000,000.000,000.495,000.000,000.000,000.000,000.000,000.700,000.452,000.000,000.452,000.000,000.639,000.350,000.000,
000.452,000.452,000.000,000.452,000.000,000.000,000.350,000.000,000.000,000.000,000.350,000.452,000.000,000.000,000.000,000.350,000.350,000.495,000.000,000.000,000.000,000.495,000.452,000.000,000.000,000.000,000.350,000.000,000.000,000.000,000.000,000.350,000.350,000.000,000.000,000.000,000.350,000.000,000.000,000.000,
000.000,000.000,000.452,000.495,000.000,000.000,000.000,000.000,000.452,000.000,000.000,000.000,000.495,000.350,000.000,000.000,000.000,000.639,000.452,000.000,000.000,000.000,000.350,000.452,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.350,000.000,000.000,000.000,000.756,000.000,000.000,
000.000,000.350,000.639,000.535,000.495,000.000,000.000,000.350,000.000,000.700,000.000,000.000,000.000,000.495,000.639,000.000,000.000,000.000,000.700,000.495,000.000,000.000,000.000,000.452,000.495,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.452,000.700,000.000,000.000,000.000,000.452,000.350,
000.000,000.000,000.000,000.535,000.495,000.350,000.000,000.350,000.495,000.000,000.000,000.000,000.000,000.700,001.195,000.000,000.000,000.000,000.452,000.700,000.350,000.000,000.000,000.452,000.495,000.000,000.000,000.000,000.495,000.639,000.000,000.000,000.495,000.535,000.535,000.000,000.000,000.000,000.535,000.350,
000.000,000.452,000.452,000.452,000.000,000.350,000.000,000.350,000.000,000.000,000.000,000.535,000.881,000.000,000.000,000.350,000.535,000.700,000.495,000.000,000.000,000.495,000.452,000.452,000.452,000.000,000.350,000.350,000.000,000.000,000.452,000.700,000.495,000.452,000.000,000.000,000.639,000.639,000.000,000.000,
000.350,000.000,000.495,000.700,000.495,000.350,000.452,000.452,000.495,000.000,000.495,000.495,000.350,000.000,000.000,000.495,000.495,000.495,000.350,000.000,000.000,000.000,000.000,000.350,000.000,000.495,000.000,000.452,000.452,000.728,000.350,000.000,000.452,000.350,000.452,000.000,000.350,000.452,000.000,000.350,
000.000,000.000,000.452,000.495,000.000,000.452,000.350,000.495,000.881,000.350,000.000,000.495,000.495,000.350,000.452,000.350,000.700,000.639,000.000,000.000,000.495,000.452,000.535,000.350,000.452,000.000,000.000,000.000,000.350,000.000,000.452,000.700,000.495,000.350,000.639,000.495,000.495,000.495,000.452,000.000,
000.000,000.350,000.000,000.000,000.000,000.000,000.000,000.452,000.495,000.495,000.000,000.495,000.452,000.639,000.495,000.000,000.350,000.000,000.700,000.350,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.452,000.881,000.000,000.000,000.350,000.639,000.833,
000.000,000.535,000.350,000.495,000.000,000.000,000.495,000.350,000.350,000.000,000.990,001.050,000.639,000.495,000.990,000.495,000.350,000.452,000.639,000.639,000.452,000.000,000.728,000.350,000.495,000.452,000.904,000.350,000.000,000.495,000.452,000.639,000.639,000.639,000.700,000.700,000.350,000.904,000.728,000.990,
000.000,000.495,000.881,000.495,000.452,000.000,000.000,000.000,000.452,000.000,000.495,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.535,000.350,000.728,000.495,000.452,000.833,000.452,000.495,000.000,000.452,000.000,000.000,000.495,000.000,000.000,000.000,000.000,000.000,000.000,000.000,
000.904,000.350,000.452,000.495,000.495,000.728,000.000,000.000,000.000,000.495,000.452,000.000,000.495,000.000,000.452,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,001.050,001.294,001.125,001.069,001.030,000.000,000.452,000.000,000.000,000.000,000.000,000.350,000.000,000.000,000.000,
000.350,000.000,000.495,000.000,000.000,000.350,000.452,000.350,000.728,000.700,000.495,000.350,000.000,000.000,000.000,000.452,000.000,000.000,000.452,000.495,000.452,000.000,000.495,000.350,000.000,000.000,000.000,000.452,000.452,000.000,000.495,000.452,000.728,000.350,000.495,000.000,000.000,000.000,000.495,000.000,
000.350,000.000,000.350,000.452,000.452,000.452,000.495,000.350,000.452,000.350,000.495,000.000,000.350,000.000,000.350,000.495,000.495,000.700,000.495,000.452,000.000,000.350,000.000,000.000,000.495,000.000,000.350,000.452,000.495,000.350,001.050,000.756,000.639,000.639,000.904,000.700,001.178,000.639,000.452,000.452,
000.452,000.350,000.350,000.452,000.639,000.452,000.756,000.495,000.495,000.350,000.350,000.452,000.728,000.452,000.881,000.495,000.000,000.350,000.350,000.881,000.350,000.452,000.833,000.452,000.495,000.000,000.350,000.495,000.452,000.639,000.350,000.639,000.926,000.926,000.926,000.000,000.535,000.000,000.728,000.881,
000.350,000.756,000.350,000.535,000.495,000.350,001.125,000.639,000.452,000.000,000.452,000.639,000.495,000.350,000.452,000.350,000.000,000.350,000.452,000.452,000.495,000.639,000.452,000.000,000.350,000.350,000.639,000.495,000.000,000.700,000.452,000.452,000.881,000.728,000.495,000.728,000.833,000.452,000.452,000.535,
000.350,000.639,000.350,000.000,000.000,000.452,000.000,000.452,000.535,000.350,000.000,000.452,000.000,000.000,000.350,000.495,000.350,000.350,000.000,000.700,000.350,000.639,000.350,000.350,000.452,000.000,000.000,000.000,000.350,000.452,000.350,000.000,000.452,000.728,000.452,000.452,000.495,000.452,000.881,000.700,
000.495,000.000,000.000,000.350,000.452,000.350,000.000,000.350,000.495,000.000,000.452,000.452,000.495,000.350,000.350,000.350,000.495,000.350,000.350,000.350,000.000,000.000,000.452,000.000,000.000,000.000,000.350,000.000,000.350,000.452,000.000,000.452,000.000,000.452,000.000,000.350,000.495,000.350,000.000,000.000,
000.000,000.000,000.639,000.350,000.350,000.000,000.000,000.495,000.452,000.000,000.000,000.000,000.833,000.350,000.000,000.000,000.495,000.350,000.350,000.000,000.000,000.495,000.000,000.000,000.350,000.000,000.495,000.350,000.350,000.495,000.000,000.000,000.350,000.000,000.000,000.000,000.000,000.350,000.000,000.000,
000.495,000.350,000.000,000.000,000.000,000.350,000.000,000.000,000.495,000.495,000.639,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.452,000.350,000.350,000.000,000.000,000.000,000.350,000.452,000.452,000.495,000.000,000.700,001.050,001.050,000.000,000.000,000.000,000.350,000.000,000.000,000.000,
000.700,000.452,000.639,000.452,000.000,000.495,000.350,000.881,000.000,000.000,000.535,000.495,000.350,000.000,000.000,000.495,000.000,000.000,000.000,000.000,000.452,000.495,000.495,000.452,000.452,000.000,000.000,000.000,000.000,000.000,000.495,000.452,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,
000.350,000.350,000.881,000.000,000.000,000.495,000.452,000.700,000.000,000.000,000.756,000.000,000.495,000.000,000.000,000.881,000.000,000.495,000.000,000.452,000.535,000.350,000.452,000.000,000.000,000.350,000.000,000.495,000.000,000.000,001.457,000.000,000.000,000.000,000.000,001.512,000.728,000.495,000.000,000.000,
000.000,000.452,000.728,000.000,000.000,000.350,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.350,000.000,000.000,000.452,000.000,000.000,000.350,000.000,000.000,000.000,000.350,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.495,000.000,000.639,000.350,000.452,000.000,000.000,
000.000,000.350,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.495,000.000,000.350,000.350,000.000,000.350,000.000,000.452,000.000,000.495,000.350,000.452,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.495,001.050,000.990,000.700,000.350,000.495,000.639,000.350,000.000,000.000,000.495,
000.452,000.350,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.495,000.452,000.452,000.000,000.000,000.000,000.000,000.000,000.000,000.452,000.000,000.000,000.000,000.000,000.452,000.000,000.350,000.350,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.000,000.452,000.000,
